names	artist_id
Miguel Gallardo	ARXFQDY1187B9AAF1E
Jude Cole	ARXFWVC1187B98ED6B
Juan Farcik	ARXFY0N11C8A423D05
SWAMI featuring Asuivre	ARXG6L11187FB5695E
Camp Lo	ARXGASQ1187FB3C727
The Merry Macs	ARXGICZ1187FB444DD
Opals	ARXGVSB11F4C842CF3
Ini Kamoze	ARXGWNG1187FB503A5
Leon Lai	ARXGWZP11F4C83C075
Adrienne Pierce	ARXHDZ81187FB43F80
Oh No	ARXHFWE1187FB410A9
unloco	ARXHWL31187FB476F4
Tinariwen	ARXI7WU1187FB4D75E
Tanika Turner	ARXICPY122CC3B292D
Nights Like These	ARXIIEY1187FB44EAF
Jennifer Clarke	ARXIPJZ1241B9C818F
Bebe Winans	ARXJJSN1187B98CB37
Nestor Torres	ARXJSHW1187B9A2A52
Dub Pistols feat. TK & JMS	ARXK4YK1187FB4D0C4
Malina	ARXK4ZA1187B99753A
The Cliks	ARXK6E71187FB4AA1E
Zaïko Langa Langa	ARXK8H71187FB44850
Lot Lorien	ARXKPYC11E2835E356
Mr. De'	ARXKRVF11E2835D266
Saarbrücken Radio Symphony Orchestra	ARXKVWH11F50C4974D
Roberto Roena	ARXKXC71187B99AA0E
brokeNCYDE	ARXLMH011C8A415658
Jennifer Brown	ARXLOGT1187FB45068
Crazy Horse	ARXLX5L1187FB47BED
Coph Nia	ARXN7S71187B9941BE
Ken Chu	ARXNDB61187B9B2208
Symbiosis Orchestra	ARXOFXG122989009DB
Kali	ARXOKNT1187B9AA521
Chris Brown	ARXOTQH1187FB57084
Patrick Lamb	ARXOUML1187FB48ACB
Dave Hollister	ARXP7MQ1187FB3AC5F
Becky Baeling	ARXP9GE1187FB3ED0E
Patti Smith	ARXPDRB1187B9AD0B1
Rickie Lee Jones	ARXPE571187FB4AFD0
Michael Jackson	ARXPPEY1187FB51DF4
Bruce Katz Band	ARXPR8A1187FB4CC78
Molesta Ewenement	ARXQZPD122988F57B8
Hotwire	ARXR2N11187B99857E
Gob	ARXR32B1187FB57099
Jaguares	ARXRK5A1187FB3EAC6
Jean-michel Rotin	ARXRMXD12086C1309C
Jim Bryson	ARXRVY51187B99E98E
Mathey	ARXRYQS11F4C846B96
Deftones	ARXSABJ1187FB3C336
Pictures of Then	ARXSABR11E8A2E29BF
Carl Belew	ARXSPYZ1187B98972A
Pablo Montero	ARXTM8U1187B99F200
Remmy Ongala	ARXTUHV1187B99268F
Audio Pyper	ARXTYER12086C167DD
Frank Sinatra	ARXUCPO12086C169A4
Javier Navarrete	ARXUT4W1187FB48BEB
Gary Go	ARXVADV12086C1203C
Pascal Lejeune	ARXVGFI122BCFC908C
X-ecutioners	ARXW2MN1187B9B8817
Phantomsmasher	ARXW6QA1187B9983C0
Redman	ARXWAQQ1187B9AE954
Abbott & Chambers	ARXWBOL11E2835E5BB
Jenney	ARXWBYG1241B9CE962
King Diamond	ARXX9J41187B9AE4D0
Lockwood	ARXXCHI1241B9C54EE
Kasia Stankiewicz	ARXY0SI1187B9B3064
East To West	ARXYLFK1187B9B494D
Clarisse Lavanant	ARXYQYW122988F2066
Academy/Marriner	ARXZAV31187FB3CE61
Ray Conniff	ARXZIHJ1187B9A4ED9
Willie Clancy	ARXZP9T1187FB4565D
Zombie Girl	ARY02GH1187B99B223
H-Town	ARY0W1O1187FB5B8C0
Mustafa Sandal / Gülcan	ARY0XD81187FB5CF38
Joe McBride	ARY1K701187B9A43A9
Mariano Yanani	ARY1P2B1187B9B78F5
Kathleen Madigan	ARY1QJF1187B98EF3F
Tom Cochrane	ARY1VGA1187FB5A39E
Miguel Migs	ARY2ZUX1187B9A266C
Plaza	ARY4EC01187B9AA3EC
John Sebastian	ARY4M3J1187B9AC94C
The Ghost Of Lemora	ARY4N501187B9A5DE9
Avril Lavigne	ARY53RR1187B9AE485
Three-6 Mafia	ARY55LO1187B9A3F17
John Ottman	ARY5TFK1187B9BA2BD
Bill Perry	ARY6EBA1187B9AD525
Save As	ARY6TWP1187FB58A0D
The Monroes	ARY7DVZ1187FB58433
Mark Ashley	ARY7ERS1187B9903AE
Sandi Thom	ARY80281187FB3E380
Floyd Cramer	ARY8LJ11187FB4019B
Azukx	ARY8UIR1187B999BFB
Ruffneck	ARY97R61187B9AF262
Entre Ríos	ARY9J9F1187B990241
Our Time Down Here	ARYA9ZH119B8668A81
Airto Moreira	ARYAEI81187FB3822D
Emilio Tuero	ARYAOUL12454A3789B
Kamelo Punto Semos	ARYAYLS1241B9C5ED0
Wilmington Chester Mass Choir	ARYB2FW1187B991400
Les Malpolis	ARYB42B1187FB37B01
Berlin	ARYBGMF1187FB4D82C
Sensations	ARYBP3U1187B9B3A4C
Gene Chandler	ARYBUAO1187FB3F4EB
Seguridad Social	ARYC2P31187B9B9AB7
Leonid Rudenko	ARYC3YP1187FB4C64D
Chatelaine	ARYC4561187FB4F2B1
Cavo	ARYCCQX122BCFCC4E4
Debra Laws	ARYCKB61187B998E70
Pat Travers	ARYCP7D1187B99516B
Metsatöll	ARYCQBH1187B9B1BE4
Jacques Douai	ARYDFJA1241B9CBFF2
PRE	ARYE7N51187B9AF501
The Stranglers	ARYECDK1187FB45587
Lady May	ARYECMK1187FB5C081
The Tall Grass	ARYEPGU11F4C840A70
George Lopez	ARYF20K1187B9B76BD
Tigertailz	ARYFAT91187B99FEF5
Hassan Annouri feat. Cassandra Steen	ARYFHBH1257509D340
Butterfly Temple	ARYFROT1187B9B78C2
Poncho Sanchez	ARYFXQ21187FB4DAEF
Milk Inc.	ARYG6CU1187FB3852B
M Sane	ARYGMNP11F4C843096
Mike And The Mechanics	ARYGSFW1187FB519B1
John Wesley Ryles	ARYGVDP1187FB42918
Styles P	ARYGXKQ11E2835CE3B
Peppermint Creeps	ARYHPHB12131B4B793
Ray Sandoval	ARYHTAK11F50C4A2FB
The Hit Factory	ARYHTYH11EBCD7C884
Venice	ARYI8NC1187B994FE9
Blessid Union Of Souls	ARYIQQN1187FB55196
Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N	ARYISOC1187B9998F1
Cindy Morgan	ARYJ6RP1187B9B3827
The Zebras	ARYJA8S1187B9AA816
Scheich	ARYJMEJ1241B9C5E80
Riamiwo	ARYJQMV1257509E6B0
Dolly Parton	ARYJSY01187B9B7C65
The Chinese	ARYJXBT11F50C5174C
Tesla	ARYKCQI1187FB3B18F
Pery Ribeiro	ARYKF861187B99C74B
The London Pops Orchestra	ARYKFVV1187FB3CA6B
David Hudson	ARYKXSD1187B9A4DAD
Rockin' Dopsie_ Jr.	ARYLG3I119B8668696
Saman	ARYLQVR11F50C4EFC2
Los Amigos Invisibles	ARYLSGC11F43A69EF6
Ruby Isle	ARYLWPW11F4C847221
Devo	ARYML1P1187B9AF39B
Juanes	ARYN2M61187B995BD6
The Rongetz Foundation	ARYN80Y1187FB49F36
Los Iracundos	ARYN8YT1187FB38396
Bizzy Bone Presents	ARYNSN31187FB4C573
Paul Carrack	ARYNX5Z1187B999686
Porcupine Tree	ARYO9BU1187B9ADA88
Dabbler	ARYOBYD1241B9C87F8
Jeckyll & Hyde	ARYOJU01187FB3BC44
Will To Will	ARYOMNP11F4C842E43
Converge	ARYOPH81187B98AEED
Perfection	ARYORUX11F4C846890
Marc Broussard	ARYOW7G1187FB373D0
Checkers	ARYPRAG11F50C48C62
Emperor	ARYPWUK1187B98ACED
Royal S	ARYQ8281187FB58C34
John Hammond	ARYQQSV1252CCF982A
Berrogüetto	ARYQQY31187B9ABBE1
Pepe Romero	ARYR56R1187FB3DEEE
V V Brown	ARYRDLN12592CDBB85
Tones On Tail	ARYS9L21187FB367E4
Hysterie	ARYSHL01187B9AAEC7
Moist	ARYSHWJ1187B9AD2D0
The Plasmatics	ARYSIIT11F50C511A5
Ed Ames	ARYT3BY1187B98C20E
Cliff Edwards/Disney Studio Chorus	ARYTJPJ1187FB4ABCC
Frank Vignola	ARYTTQW1187B9BA487
Megadrums	ARYUHNV1187FB482AF
Commander Cody And His Lost Planet Airman	ARYV1OT1187B9B4C8E
John Mellencamp	ARYVGP31187B9A531A
John Stewart	ARYVJYT1187FB484D7
Maurane / Lara Fabian	ARYVLXY1187FB373B0
Franz Ferdinand	ARYVO9V1187B9B1FC6
Georgia Satellites	ARYW3V11187B99C8C9
Nazz	ARYWCFZ11E2835CFDD
Olov Johansson_ Catriona Mckay	ARYWU5F1187B9A77BE
Vincenzo Bellini	ARYWZLP1187FB4F7D3
Giorgos Sabanis	ARYXBCS1250940B844
Albert Ayler	ARYXELS1187B9A5991
Uman	ARYXGST1187B991071
Kiril Valeri	ARYXJ5A1187B9B9E56
Seventh Day Slumber	ARYXOV81187B99831D
Bessie Smith	ARYYCVC1187B9A8510
Paloalto	ARYYTAY1187B9B5F9D
Cool cavemen	ARYZ1NG1187FB3FD40
False Prophets	ARYZFGE1187FB39A8C
Dungeon Family	ARYZGN21187B98D5D6
Louie Ramirez	ARYZQIU1187FB4BBF8
Chris Standring	ARYZV2X1187B997BE7
Zachary Richard	ARYZX981187B9A995B
Virus	ARZ02US1187FB430BD
Byther Smith	ARZ05QG1187FB3843E
Orthrelm	ARZ0LFY1187FB4FE17
Hal Russell	ARZ0SAE1187FB46680
Jonn Serrie	ARZ185I1187FB5B8C5
Gene Autry	ARZ1PTN1187B9967D9
Carolyn Arends	ARZ1YNY1187B9B673A
Les Sexareenos	ARZ2CX31187B991668
Krayzie Bone	ARZ2DHF1187FB3F2EA
Kat Deluna / Akon	ARZ33PH1187FB52F58
Izzy Stradlin And The Ju Ju Hounds	ARZ39UI1187B989289
Pheeroan Aklaff	ARZ3BA51187B998A3E
Daniel Kobialka	ARZ3E3Z1187FB43F7C
Halfway to Gone	ARZ3JUB1187B99A5AC
Cabas	ARZ3U0K1187B999BF4
Steve Porter	ARZ4F9B1187FB3C979
Fastway	ARZ4UWR1187FB41898
Estopa	ARZ4Y2H1187FB3C36F
Ragheb Alama	ARZ507V1187FB4425E
Fulanito	ARZ5LST1187FB5BF3D
Stargarden	ARZ5T871187B9A03F3
Malefaction	ARZ78EG1187FB4638E
Leaders Of The New School	ARZ7IH41187FB3B8F5
Los Muñequitos De Matanzas	ARZ7OD71187B9940A7
A-Mei	ARZ8IPU1187FB38846
Burt Bacharach	ARZ8KO81187B9B1B7C
Shout Out Out Out Out	ARZ8MVL1187FB41D17
Tito Rodriguez	ARZ8S071187B993849
Jars Of Clay	ARZ96PB1187B98F5C9
Gruppo Jazz Marca	ARZAEIP12086C12905
Ice	ARZAHDN1187B9B4BED
Unkle Bob	ARZAJ9C1187B9A21F4
David Mingyue Liang	ARZAXOR11F4C83EB65
Carlos Baute	ARZBOES1187FB40178
Drag-On / DMX	ARZBV7T1187FB51EA8
Cali	ARZBYDY1187FB46DD7
State of Chaos	ARZCEOJ1187B9A91C0
Ray Barretto	ARZCHLM1187FB495C3
Groundhogs	ARZCNRW11F50C4A630
Os Gaiteiros de Soutelo	ARZCSWN122988FCD13
Amber Nicholson	ARZCTTD1241B9CD9DD
Justin	ARZCXO91187FB53708
Caspian	ARZDQ3N1187FB5978B
Yuridia	ARZDUJG1242077E2C5
SKOLD vs. KMFDM	ARZDUML1187B9AD101
The Cate Brothers	ARZDYBC1187B9A3142
The Five Stairsteps	ARZE0AG1187FB5BF61
Lee Michaels	ARZEA421187FB5B5BA
Anne Dudley	ARZEBW31187FB586EA
Paulo Flores	ARZEHMQ1187B9950C0
Monomonkey	ARZEJOT126E2B406FD
John Mayer	ARZENOX1187B98A645
Enthroned	ARZEWUR1187FB53DC8
The Harvard Lampoon Comedians	ARZFAGI12420783C02
Norman Howard	ARZFR3S1187FB3D659
Vanessa Daou	ARZFRQM1187B9A9772
Extasick	ARZGMLE11F4C840C9D
Fontella Bass	ARZH0R61187FB422AE
Onyx	ARZH3SW1187B98C96E
Ladybug	ARZHLNX1187FB4B8E7
Leigh Jones	ARZHUJU1187FB51176
The Family Stand	ARZHXR61187FB3D065
SAF	ARZI4B31187B991125
Caniche Hara-Kiri	ARZIHDF11F4C847D1C
Joe Grushecky	ARZIKR01187B98DF08
Tony Ashton & Friends	ARZILUO1241B9C6736
Pep Laguarda & Tapineria	ARZISVS11F4C841860
The Plimsouls	ARZIXB81187B98FCEC
Reel Big Fish	ARZJ4MI1187B9AF5AF
MN	ARZJFLE12086C117FF
Frankie Howard	ARZJFOF1269FB36799
Petrol	ARZJI9C11C8A4178F2
Big Mama Thornton with Kansas Bill and his Orchestra	ARZJKZR1187FB3EFC2
Brian Free & Assurance	ARZKFR51187B9AF51B
Edith Lefel	ARZKRD01187FB45FD2
The Moody Blues	ARZKUQF11F4C8456E8
Oscar Peterson Trio	ARZKUQI11F4C8467A5
Mindy McCready	ARZL6CE1187FB3F264
Claire Elzière	ARZLCTV1241B9C4D46
Orquestra	ARZLS3G1187FB38347
The Four Pennies	ARZLX2S1187B991A47
Panzer AG	ARZM53A1187B9A1AE7
Salieri	ARZMFXN11F50C476D0
Paul Geremia	ARZMWNY1187B99EBF1
Les Paul_ Mary Ford	ARZNQEM11F4C83B660
Bill Cosby	ARZO73F1187FB4BF23
Bamberg Symphony Orchestra and Hans Swarowsky	ARZOVCV11F4C83D9FA
Dons	ARZP2M21187FB59C63
Cantara	ARZPDMU12086C15872
Ray Vega	ARZPL0P1187FB4C734
Antigone Rising	ARZQ6SW1187B9AD3E2
Prince	ARZQ7QA1187B9AD08B
Herbst9_ Z'ev	ARZQM8D1187FB438CC
The Panic Channel	ARZQPE11187FB40939
Elizabeth Cotten	ARZQSNO1187FB5BBAB
Los Tres Diamantes	ARZRCCP11F50C5165F
Sub Focus	ARZRR0M1187FB3EE0A
Army of the Pharoahs	ARZRTZT124549A402A
Smokin' Joe Kubek & Bnois King	ARZRVFK11F4C83DF46
William Orbit	ARZS5VW1187FB567E8
Warner mack	ARZSFIJ1187B98B8BC
Biddu	ARZSTXE1187B99DD77
Ideal	ARZTGQE1187FB461D9
Reginaldo Bessa	ARZTSMH122988F522A
Rainbow	ARZTSYB1187FB54987
Babylon Disco	ARZU9NI1187B9AEE08
Mawatari Matsuko	ARZUVRN1269FB3759D
Widespread Bloodshed	ARZUZYU12086C17110
Top Of The Poppers	ARZVBBM1241B9CB622
Elliot Goldenthal	ARZVEF91187B9AC770
Alexander Zonjic	ARZVJ641187FB36FA4
Jim Reeves	ARZVTZN1187FB579D4
Mister Ries	ARZVZRN1241B9C4B14
Martriden	ARZWAHK119B8668273
Günter Noris	ARZWBH21187B99ACE1
Rise Against	ARZWK2R1187B98F09F
Henry Mancini	ARZWPWP1241B9CA793
Jason Michael Carroll	ARZXLZD11E2835CEA7
Los Ninos De Sara	ARZXMYV1187FB5B99B
Juelz Santana / Bezel	ARZXTEY1187B9997A7
Vaggelis Perpiniadis	ARZXTUO12509411DAE
Davol	ARZXVY01187B9972EC
John Stevens	ARZXYRK1187B99E432
Taboo	ARZY28S1187FB40BAB
Mt. Wilson Repeater	ARZYFWI11F4C84225B
Chapta_ Stage McCloud_ SupaStarr & Tony Manshino	ARZYP6O1187B9892E7
Rooney	ARZYPLF1187FB45B9B
Delroy Wilson	ARZZRK91187B9A5CA5
